Tue Sep 18 12:21:05 PDT 2012
Timestamp, DB min, DB max, DB current, DB used, Core Threads, Active Threads, Queue Tasks, Completed Tasks, Sessions, NIO Read, NIO Written, Queued NIO events, Queues NIO writes
1347996745493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996750493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996755493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996760493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996765493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996770493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996775493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996780493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996785493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996790493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347996795493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996800493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996805493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996810493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996815493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996820493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996825493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996830493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996835493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996840493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996845493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996850493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996855493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347996860493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996865556,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996870493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996875493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996880493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996885493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996890493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996895493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996900493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347996905493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996910493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996915493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996920493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996925493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996930493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996935493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996940493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996945493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996950493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996955493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996960493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996965493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347996970493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347996975493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347996980493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996985493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347996990493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347996995493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997000493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997005493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997010499,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997015493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997020493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997025493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997030493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997035493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997040493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997045493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997050493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997055493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997060493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997065493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997070493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997075493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997080493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997085493,5,25,1,4,17,0,0,0,1,0,0,0,0
1347997090493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997095493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997100493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997105493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997110493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997115493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997120493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997125493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997130493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997135493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997140493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997145493,5,25,1,4,17,0,0,0,1,0,0,0,0
1347997150493,5,25,1,4,17,0,0,0,1,0,0,0,0
1347997155498,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997160493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997165500,5,25,1,4,17,0,0,0,1,0,0,0,0
1347997170493,5,25,1,4,17,0,0,0,1,0,0,0,0
1347997175493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997180493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997185493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997190493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997195493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997200493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997205493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997210493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997215493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997221035,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997225493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997230493,5,25,1,4,17,0,0,0,1,0,0,0,0
1347997235493,5,25,1,4,17,0,0,0,1,0,0,0,0
1347997240493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997245514,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997250493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997255493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997260493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997265493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997270493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997275493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997280493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997285493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997290493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997295493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997300493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997305493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997310493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997315493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997320493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997325493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997330493,5,25,1,4,17,0,0,0,1,0,0,0,0
1347997335493,5,25,1,4,17,0,0,0,1,0,0,0,0
1347997340493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997345493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997350493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997355493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997360493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997365493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997370493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997375493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997380493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997385493,5,25,1,4,17,0,0,0,1,0,0,0,0
1347997390493,5,25,1,4,17,0,0,0,1,0,0,0,0
1347997395493,5,25,1,4,17,0,0,0,1,0,0,0,0
1347997400493,5,25,1,4,17,0,0,0,1,0,0,0,0
1347997405493,5,25,1,4,17,0,0,0,1,0,0,0,0
1347997410493,5,25,1,4,17,0,0,0,1,0,0,0,0
1347997415493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997420493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997425493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997430493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997435493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997440493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997445493,5,25,1,4,17,0,0,0,1,0,0,0,0
1347997450493,5,25,1,4,17,0,0,0,1,0,0,0,0
1347997455493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997460493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997465493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997470493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997475493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997480493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997485493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997490493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997495493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997500493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997505493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997510493,5,25,2,3,17,0,0,0,1,0,0,0,0
1347997515493,5,25,3,2,17,0,0,0,1,0,0,0,0
1347997520493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997525493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997530493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997535493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997540493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997545493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997550493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997555493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997560493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997565493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997570493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997575493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997580493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997585493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997590493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997595493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997600493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997605493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997610493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997615493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997620493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997625493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997630493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997635493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997640493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997645493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997650493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997655493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997660493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997665493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997670493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997675493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997680493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997685493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997690493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997695493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997700493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997705493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997710493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997715493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997720493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997725493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997730493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997735493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997740493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997745493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997750493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997755493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997760493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997765493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997770493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347997775493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347997780493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347997785493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347997790493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347997795493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347997800493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347997805493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347997810493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997815493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997820493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997825493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997830493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347997835493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347997840493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347997845493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347997850493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347997855493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347997860493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347997865493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347997870493,5,25,4,1,17,0,0,0,3,0,0,0,0
1347997875493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347997880493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347997885493,5,25,5,0,17,0,0,0,3,0,0,0,0
1347997890493,5,25,5,0,17,0,0,0,3,0,0,0,0
1347997895493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347997900493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347997905493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347997910493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347997915493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347997920493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347997925493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347997930493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347997935493,5,25,4,1,17,0,0,0,1,0,0,0,0
1347997940493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347997945493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347997950493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347997955493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347997960493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347997965493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347997970493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347997975493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347997980493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347997985493,5,25,4,1,17,0,0,0,0,0,0,0,0
1347997990493,5,25,4,1,17,0,0,0,0,0,0,0,0
1347997995493,5,25,4,1,17,0,0,0,0,0,0,0,0
1347998000493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347998005493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347998010494,5,25,5,0,17,0,0,0,0,0,0,0,0
1347998015493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347998020493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347998025493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347998030493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347998035493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998040493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998045494,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998050493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998055493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998060493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998065493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998070493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998075493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347998080494,5,25,5,0,17,0,0,0,0,0,0,0,0
1347998085493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347998090493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347998095493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347998100493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347998105493,5,25,4,1,17,0,0,0,0,0,0,0,0
1347998110493,5,25,4,1,17,0,0,0,0,0,0,0,0
1347998115494,5,25,4,1,17,0,0,0,0,0,0,0,0
1347998120493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347998125493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347998130493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347998135493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347998140493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347998145493,5,25,5,0,17,0,0,0,0,0,0,0,0
1347998150494,5,25,5,0,17,0,0,0,0,0,0,0,0
1347998155493,5,25,5,0,17,0,0,0,1,0,0,0,0
1347998160493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998165493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998170493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998175493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998180493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998185494,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998190493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998195493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998200493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998205493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998210493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998215493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998220494,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998225493,5,25,3,2,17,0,0,0,2,0,0,0,0
1347998230493,5,25,3,2,17,0,0,0,2,0,0,0,0
1347998235493,5,25,3,2,17,0,0,0,2,0,0,0,0
1347998240493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998245493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998250493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998255494,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998260493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998265493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998270493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998275493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998280493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998285493,5,25,3,2,17,0,0,0,2,0,0,0,0
1347998290494,5,25,3,2,17,0,0,0,2,0,0,0,0
1347998295493,5,25,3,2,17,0,0,0,2,0,0,0,0
1347998300493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998305493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998310493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998315493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998320493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998325494,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998330493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998335493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998340493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998345493,5,25,3,2,17,0,0,0,2,0,0,0,0
1347998350493,5,25,3,2,17,0,0,0,2,0,0,0,0
1347998355493,5,25,3,2,17,0,0,0,2,0,0,0,0
1347998360494,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998365493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998370493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998375493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998380493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998385493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998390493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998395494,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998400493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998405493,5,25,3,2,17,0,0,0,2,0,0,0,0
1347998410493,5,25,3,2,17,0,0,0,2,0,0,0,0
1347998415493,5,25,3,2,17,0,0,0,2,0,0,0,0
1347998420493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998425493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998430494,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998435493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998440493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998445493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998450493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998455493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998460493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998465494,5,25,3,2,17,0,0,0,2,0,0,0,0
1347998470493,5,25,3,2,17,0,0,0,2,0,0,0,0
1347998475493,5,25,3,2,17,0,0,0,2,0,0,0,0
1347998480493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998485493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998490493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998495493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998500494,5,25,4,0,17,0,0,0,2,0,0,0,0
1347998505493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998510493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998515493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998520493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998525493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998530493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998535494,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998540493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998545493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998550493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998555493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998560493,5,25,4,0,17,0,0,0,2,0,0,0,0
1347998565493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998570494,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998575493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998580493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998585493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998590494,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998595493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998600493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998605494,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998610493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998615493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998620493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998625493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998630493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998635493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998640494,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998645493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998650493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998655493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998660493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998665493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998670493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998675494,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998680493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998685493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998690493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998695493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998700493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998705493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998710494,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998715493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998720499,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998725493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998730493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998735493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998740493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998745494,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998750493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998755493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998760493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998765493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998770493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998775493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998780494,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998785493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998790493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998795493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998800493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998805493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998810493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998815494,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998820493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998825493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998830493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998835493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998840493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998845493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998850494,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998855493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998860493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998865493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998870493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998875493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998880493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998885494,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998890493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998895493,5,25,4,1,17,0,0,0,2,0,0,0,0
1347998900493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998905493,5,25,5,0,17,0,0,0,2,0,0,0,0
1347998910493,5,25,5,0,17,0,0,0,2,0,0,0,0
